61485	['2021'] ['July'] ['06']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61486	['2021'] ['July'] ['06']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61487	['2021'] ['July'] ['06']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61488	['2021'] ['July'] ['06']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61489	['2021'] ['July'] ['06']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61490	['2021'] ['July'] ['06']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61491	['2021'] ['July'] ['06']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61492	['2021'] ['July'] ['06']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61493	['2021'] ['July'] ['07']	1	0 	0 	0 	0 	0 	0 	1 	0 	0 	0 	2 	6 	7 	0 	4 	0 	0 	0 	0 	8 	1 	8 	2 	0 	0 	0 	0 	1 	0 	13 	13 	9 	0 	0 	0 	2 	0 	0 	7 	10 	0 	0 	0 	0 	6 	7 	0 	1 	7 	0 	0 	4 	5 	1 	0 	0 	0 	8 	2 	0 	
61494	['2021'] ['July'] ['07']	1	2 	11 	15 	7 	0 	0 	0 	0 	0 	0 	0 	2 	2 	7 	7 	4 	0 	0 	7 	12 	13 	19 	3 	0 	0 	0 	0 	6 	2 	0 	0 	0 	1 	5 	0 	14 	1 	0 	0 	0 	0 	0 	0 	0 	0 	10 	13 	0 	0 	9 	3 	0 	0 	1 	1 	0 	5 	4 	1 	0 	
61495	['2021'] ['July'] ['07']	1	12 	9 	11 	4 	9 	1 	0 	0 	0 	0 	5 	10 	0 	2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	10 	2 	4 	0 	0 	0 	0 	6 	14 	0 	0 	0 	0 	0 	14 	4 	0 	7 	7 	3 	0 	0 	0 	11 	9 	0 	18 	5 	0 	0 	0 	0 	0 	0 	
61496	['2021'] ['July'] ['07']	1	0 	0 	0 	0 	0 	0 	0 	7 	13 	0 	7 	0 	4 	9 	17 	5 	0 	3 	0 	0 	7 	0 	0 	0 	4 	2 	0 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	0 	2 	0 	0 	0 	1 	0 	0 	0 	0 	3 	7 	1 	14 	11 	9 	2 	0 	4 	1 	6 	3 	0 	
61497	['2021'] ['July'] ['07']	1	0 	5 	4 	12 	11 	0 	10 	2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	14 	7 	19 	14 	17 	17 	20 	3 	12 	16 	6 	7 	10 	9 	4 	0 	0 	0 	0 	0 	0 	0 	0 	2 	6 	0 	0 	1 	14 	0 	0 	0 	1 	3 	0 	5 	3 	0 	0 	0 	0 	
61498	['2021'] ['July'] ['07']	1	0 	0 	0 	4 	0 	0 	11 	15 	6 	0 	0 	3 	5 	0 	0 	0 	0 	0 	0 	0 	8 	18 	16 	17 	19 	5 	0 	6 	0 	0 	17 	0 	6 	4 	5 	0 	0 	0 	0 	0 	0 	0 	5 	0 	0 	0 	0 	0 	0 	0 	3 	0 	0 	0 	0 	0 	0 	19 	16 	16 	
61499	['2021'] ['July'] ['07']	1	13 	9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	4 	2 	0 	10 	5 	5 	0 	0 	0 	0 	0 	0 	0 	0 	12 	14 	13 	6 	17 	17 	10 	2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	4 	0 	0 	0 	0 	
61500	['2021'] ['July'] ['07']	1	0 	0 	0 	0 	0 	0 	0 	5 	0 	0 	12 	12 	1 	5 	12 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	2 	9 	3 	18 	18 	13 	13 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	9 	14 	9 	0 	0 	0 	0 	0 	0 	0 	0 	
61501	['2021'] ['July'] ['07']	1	0 	0 	0 	0 	0 	0 	11 	12 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	18 	2 	15 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	2 	6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61502	['2021'] ['July'] ['07']	1	0 	0 	0 	0 	5 	10 	0 	3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	4 	0 	0 	0 	14 	9 	6 	0 	0 	0 	0 	0 	0 	0 	5 	17 	18 	22 	20 	15 	15 	13 	12 	15 	12 	7 	9 	12 	8 	13 	10 	10 	0 	5 	2 	0 	0 	0 	0 	0 	0 	
61503	['2021'] ['July'] ['07']	1	0 	0 	0 	0 	2 	0 	0 	2 	1 	6 	2 	12 	11 	8 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	
61504	['2021'] ['July'] ['07']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61505	['2021'] ['July'] ['07']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61506	['2021'] ['July'] ['07']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61507	['2021'] ['July'] ['07']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61508	['2021'] ['July'] ['07']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61509	['2021'] ['July'] ['07']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61510	['2021'] ['July'] ['07']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61511	['2021'] ['July'] ['07']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61512	['2021'] ['July'] ['07']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61513	['2021'] ['July'] ['07']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61514	['2021'] ['July'] ['07']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61515	['2021'] ['July'] ['07']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61516	['2021'] ['July'] ['08']	1	7 	2 	0 	0 	0 	0 	0 	0 	6 	0 	3 	0 	7 	3 	0 	0 	5 	6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	3 	0 	3 	14 	15 	7 	0 	4 	19 	0 	0 	0 	6 	0 	0 	0 	0 	0 	0 	3 	0 	0 	0 	0 	0 	2 	0 	
61517	['2021'] ['July'] ['08']	1	0 	1 	1 	0 	0 	0 	0 	1 	0 	0 	2 	0 	2 	11 	14 	9 	2 	0 	0 	2 	0 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	0 	4 	14 	0 	1 	13 	0 	11 	0 	13 	9 	7 	8 	0 	0 	0 	4 	2 	10 	4 	11 	16 	3 	0 	0 	0 	0 	0 	0 	
61518	['2021'] ['July'] ['08']	1	0 	0 	0 	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	4 	0 	0 	4 	0 	0 	0 	0 	0 	15 	0 	8 	7 	6 	0 	0 	5 	2 	3 	6 	0 	0 	2 	0 	1 	2 	0 	10 	5 	0 	0 	1 	8 	9 	11 	4 	0 	0 	0 	
61519	['2021'] ['July'] ['08']	1	0 	0 	0 	0 	0 	0 	0 	0 	3 	1 	4 	0 	0 	0 	0 	6 	5 	4 	4 	3 	0 	0 	0 	5 	0 	5 	0 	0 	10 	8 	18 	12 	6 	2 	2 	4 	6 	0 	0 	0 	0 	0 	2 	5 	15 	6 	2 	0 	0 	3 	2 	14 	0 	8 	16 	10 	8 	6 	0 	0 	
61520	['2021'] ['July'] ['08']	1	0 	3 	7 	0 	0 	0 	0 	5 	4 	0 	0 	0 	2 	4 	21 	2 	16 	9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	4 	0 	0 	0 	0 	8 	0 	0 	0 	1 	4 	15 	2 	3 	6 	0 	0 	0 	5 	7 	0 	0 	0 	5 	0 	0 	0 	0 	0 	4 	0 	0 	4 	
61521	['2021'] ['July'] ['08']	1	0 	0 	0 	0 	0 	0 	0 	4 	0 	0 	3 	2 	6 	4 	15 	3 	6 	1 	4 	0 	0 	4 	0 	1 	0 	0 	0 	0 	3 	0 	0 	0 	0 	0 	2 	0 	0 	5 	0 	4 	0 	0 	3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	4 	5 	0 	6 	9 	9 	0 	1 	
61522	['2021'] ['July'] ['08']	1	7 	0 	0 	8 	0 	2 	0 	18 	13 	12 	0 	0 	0 	0 	0 	0 	0 	0 	0 	2 	0 	0 	2 	0 	15 	4 	0 	0 	0 	7 	11 	0 	0 	0 	0 	2 	11 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	8 	0 	0 	0 	0 	0 	0 	5 	0 	0 	0 	0 	0 	
61523	['2021'] ['July'] ['08']	1	0 	0 	9 	0 	6 	0 	0 	0 	0 	4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	5 	3 	0 	3 	4 	0 	3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	11 	0 	9 	2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61524	['2021'] ['July'] ['08']	1	4 	0 	0 	0 	11 	2 	0 	0 	0 	0 	0 	2 	2 	6 	6 	5 	8 	4 	0 	0 	0 	4 	0 	15 	0 	0 	0 	3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	12 	4 	7 	0 	0 	8 	
61525	['2021'] ['July'] ['08']	1	0 	1 	0 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0 	6 	0 	4 	12 	9 	4 	4 	8 	9 	11 	12 	4 	12 	2 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61526	['2021'] ['July'] ['08']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61527	['2021'] ['July'] ['08']	1	0 	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61528	['2021'] ['July'] ['08']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61529	['2021'] ['July'] ['08']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61530	['2021'] ['July'] ['08']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61531	['2021'] ['July'] ['08']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61532	['2021'] ['July'] ['08']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61533	['2021'] ['July'] ['08']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61534	['2021'] ['July'] ['08']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61535	['2021'] ['July'] ['08']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61536	['2021'] ['July'] ['08']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61537	['2021'] ['July'] ['08']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61538	['2021'] ['July'] ['08']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61539	['2021'] ['July'] ['09']	1	0 	0 	3 	11 	16 	0 	18 	10 	0 	7 	0 	0 	2 	0 	0 	0 	11 	10 	0 	0 	0 	0 	2 	17 	0 	5 	0 	0 	0 	4 	0 	0 	0 	0 	0 	0 	0 	3 	9 	3 	0 	9 	21 	10 	1 	1 	4 	0 	0 	0 	0 	1 	6 	1 	0 	0 	0 	0 	12 	3 	
61540	['2021'] ['July'] ['09']	1	0 	0 	0 	0 	0 	0 	2 	2 	0 	5 	6 	7 	3 	0 	0 	6 	3 	0 	5 	4 	0 	9 	0 	0 	0 	0 	0 	0 	0 	0 	3 	7 	12 	0 	0 	0 	7 	0 	3 	0 	1 	0 	0 	4 	0 	0 	0 	0 	0 	0 	3 	17 	4 	15 	4 	2 	6 	10 	1 	2 	
61541	['2021'] ['July'] ['09']	1	0 	3 	0 	0 	2 	7 	0 	5 	1 	4 	7 	7 	11 	3 	1 	4 	1 	9 	11 	5 	0 	2 	3 	5 	5 	2 	6 	0 	0 	4 	11 	6 	4 	3 	0 	1 	4 	13 	12 	8 	10 	1 	0 	0 	0 	0 	0 	0 	3 	5 	5 	6 	8 	4 	4 	6 	0 	0 	0 	12 	
61542	['2021'] ['July'] ['09']	1	9 	3 	7 	1 	0 	4 	3 	3 	0 	0 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0 	2 	3 	7 	1 	13 	8 	0 	0 	0 	9 	5 	0 	0 	0 	1 	2 	0 	0 	2 	6 	0 	1 	0 	4 	1 	0 	0 	0 	0 	0 	5 	9 	6 	0 	0 	0 	0 	1 	3 	0 	
61543	['2021'] ['July'] ['09']	1	13 	10 	0 	0 	6 	4 	7 	0 	1 	12 	7 	7 	0 	0 	0 	0 	0 	0 	0 	3 	10 	1 	2 	0 	0 	0 	1 	1 	0 	0 	6 	0 	1 	0 	0 	5 	10 	9 	11 	0 	5 	0 	0 	3 	8 	7 	17 	10 	6 	4 	2 	8 	0 	0 	0 	0 	0 	0 	0 	0 	
61544	['2021'] ['July'] ['09']	1	0 	0 	0 	0 	0 	0 	0 	0 	2 	5 	7 	12 	4 	0 	0 	11 	4 	0 	11 	0 	3 	3 	0 	0 	0 	0 	0 	0 	0 	0 	3 	0 	0 	0 	7 	3 	6 	8 	0 	0 	0 	10 	4 	12 	4 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	7 	9 	0 	
61545	['2021'] ['July'] ['09']	1	0 	4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	4 	4 	0 	0 	0 	0 	2 	6 	2 	2 	0 	3 	4 	1 	0 	0 	0 	0 	3 	14 	16 	2 	0 	7 	5 	14 	1 	9 	0 	4 	0 	0 	0 	0 	0 	0 	0 	2 	0 	11 	0 	5 	0 	4 	0 	5 	8 	
61546	['2021'] ['July'] ['09']	1	7 	0 	1 	13 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	4 	4 	14 	5 	9 	0 	2 	0 	0 	0 	0 	0 	5 	3 	0 	0 	3 	1 	0 	10 	0 	12 	9 	0 	0 	0 	0 	0 	0 	0 	2 	0 	8 	2 	3 	3 	0 	0 	0 	0 	2 	14 	11 	2 	0 	0 	
61547	['2021'] ['July'] ['09']	1	0 	0 	0 	0 	0 	1 	8 	21 	5 	0 	0 	0 	6 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	3 	12 	0 	0 	1 	0 	2 	0 	0 	0 	10 	3 	15 	2 	0 	0 	0 	0 	0 	0 	0 	6 	0 	0 	10 	0 	10 	2 	0 	0 	2 	0 	8 	2 	8 	0 	
61548	['2021'] ['July'] ['09']	1	6 	9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	10 	0 	4 	0 	0 	2 	5 	9 	5 	0 	0 	0 	0 	1 	2 	0 	0 	4 	6 	8 	14 	16 	14 	9 	14 	10 	15 	6 	12 	6 	13 	14 	15 	10 	15 	11 	9 	9 	0 	0 	0 	0 	0 	0 	0 	0 	
61549	['2021'] ['July'] ['09']	1	0 	0 	0 	0 	0 	0 	0 	2 	0 	2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	2 	0 	7 	1 	0 	5 	3 	6 	3 	0 	0 	0 	0 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0 	0 	0 	0 	2 	1 	0 	0 	0 	0 	0 	
61550	['2021'] ['July'] ['09']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61551	['2021'] ['July'] ['09']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61552	['2021'] ['July'] ['09']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61553	['2021'] ['July'] ['09']	1	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
