"64738	03 Jul 21	08:23:00	1	0 ",0,0,0,0,0,0,0,0,0,0,0,62,14,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64739	03 Jul 21	08:24:00	1	0 ",0,0,0,0,0,0,0,0,0,0,0,62,13,0,0,0,0,0,15,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"64740	03 Jul 21	08:25:00	1	0 ",0,0,0,0,0,0,0,0,0,0,0,68,6,0,0,0,0,0,32,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"64741	03 Jul 21	08:26:00	1	0 ",0,0,8,0,0,0,0,0,0,0,0,63,3,0,0,0,0,0,12,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"64742	03 Jul 21	08:27:00	1	0 ",2,0,5,0,0,0,4,0,0,0,0,51,7,0,0,0,3,0,9,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64743	03 Jul 21	08:28:00	1	0 ",6,0,0,0,11,0,0,0,0,0,0,59,10,0,0,0,13,0,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64744	03 Jul 21	08:29:00	1	0 ",19,1,2,0,16,0,0,0,0,0,0,66,14,0,0,0,20,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64745	03 Jul 21	08:30:00	1	0 ",10,2,9,0,8,0,0,0,0,0,0,56,11,0,0,0,16,0,14,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64746	03 Jul 21	08:31:00	1	0 ",11,0,0,0,0,0,0,0,0,0,0,57,9,0,0,0,14,0,3,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
"64747	03 Jul 21	08:32:00	1	0 ",18,0,0,0,0,0,0,0,0,0,0,65,14,0,0,0,0,0,16,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"64748	03 Jul 21	08:33:00	1	3 ",18,0,0,0,0,0,0,0,0,0,0,59,10,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64749	03 Jul 21	08:34:00	1	4 ",11,0,0,0,0,0,0,0,0,0,0,59,9,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64750	03 Jul 21	08:35:00	1	2 ",2,0,0,0,0,0,0,0,0,0,0,64,9,0,0,0,0,0,19,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64751	03 Jul 21	08:36:00	1	3 ",0,0,0,0,0,3,0,0,0,0,0,59,2,0,0,0,0,0,10,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"64752	03 Jul 21	08:37:00	1	2 ",0,0,0,0,0,14,0,0,0,0,0,61,3,0,0,0,0,0,19,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"64753	03 Jul 21	08:38:00	1	1 ",0,0,0,0,0,16,0,0,0,0,0,63,13,0,0,0,0,0,17,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"64754	03 Jul 21	08:39:00	1	3 ",0,0,0,0,0,13,0,0,0,0,0,61,13,0,0,0,0,0,13,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"64755	03 Jul 21	08:40:00	1	0 ",0,0,0,0,0,15,0,0,0,0,0,64,15,0,0,0,0,0,5,8,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"64756	03 Jul 21	08:41:00	1	3 ",0,0,0,0,0,9,0,0,0,0,0,63,12,0,0,0,0,0,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64757	03 Jul 21	08:42:00	1	0 ",0,0,0,0,0,13,0,0,0,0,0,57,12,0,0,0,0,0,5,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"64758	03 Jul 21	08:43:00	1	0 ",0,0,0,0,0,17,0,0,0,0,0,62,14,0,0,0,0,0,6,1,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"64759	03 Jul 21	08:44:00	1	0 ",0,0,0,0,0,19,4,0,0,0,0,61,13,0,0,0,0,0,36,2,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"64760	03 Jul 21	08:45:00	1	1 ",0,0,0,0,0,17,0,0,0,0,0,65,14,0,0,0,0,0,28,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64761	03 Jul 21	08:46:00	1	3 ",4,0,0,0,0,14,3,0,0,0,0,64,15,0,0,0,1,0,6,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64762	03 Jul 21	08:47:00	1	6 ",8,2,0,0,3,15,5,0,0,0,0,62,10,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64763	03 Jul 21	08:48:00	1	1 ",17,3,11,0,11,17,0,0,0,0,0,69,1,0,0,0,1,0,0,0,0,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"64764	03 Jul 21	08:49:00	1	0 ",18,1,3,0,6,16,5,0,0,0,0,62,10,0,0,0,9,0,0,0,0,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"64765	03 Jul 21	08:50:00	1	0 ",0,0,3,0,0,15,0,0,0,0,0,60,12,0,1,0,17,0,0,2,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"64766	03 Jul 21	08:51:00	1	0 ",0,0,0,0,0,17,2,0,0,0,0,54,8,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64767	03 Jul 21	08:52:00	1	0 ",16,0,0,0,2,17,0,0,0,0,0,63,11,0,0,0,19,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64768	03 Jul 21	08:53:00	1	3 ",21,0,0,0,7,16,6,0,0,0,0,54,10,0,0,0,14,0,18,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64769	03 Jul 21	08:54:00	1	1 ",14,0,0,0,3,12,0,0,0,0,0,67,2,0,0,0,17,0,11,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64770	03 Jul 21	08:55:00	1	0 ",8,0,0,0,15,21,0,0,0,0,0,61,0,0,1,0,20,0,32,1,0,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"64771	03 Jul 21	08:56:00	1	0 ",5,1,0,0,7,18,2,0,0,0,0,51,0,0,0,0,21,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64772	03 Jul 21	08:57:00	1	0 ",0,2,7,0,0,20,0,0,0,0,0,64,0,0,0,0,0,0,13,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64773	03 Jul 21	08:58:00	1	0 ",0,1,1,0,6,17,3,0,0,0,0,58,0,0,0,0,0,0,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64774	03 Jul 21	08:59:00	1	0 ",0,4,0,0,2,18,2,0,0,0,0,61,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64775	03 Jul 21	09:00:00	1	0 ",0,4,0,0,0,20,0,0,0,0,0,63,3,0,0,0,0,0,24,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"64776	03 Jul 21	09:01:00	1	0 ",0,3,0,0,0,15,0,0,0,0,0,66,13,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64777	03 Jul 21	09:02:00	1	0 ",0,0,1,0,0,10,0,0,0,0,0,66,12,0,1,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64778	03 Jul 21	09:03:00	1	0 ",0,0,0,0,0,17,0,0,0,0,0,59,15,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64779	03 Jul 21	09:04:00	1	2 ",0,0,0,0,7,15,0,0,0,0,0,58,14,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64780	03 Jul 21	09:05:00	1	2 ",0,0,0,0,0,15,0,0,0,0,0,59,8,0,0,0,0,0,11,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"64781	03 Jul 21	09:06:00	1	0 ",0,0,0,0,0,16,0,0,0,0,0,56,15,0,0,0,0,0,4,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
"64782	03 Jul 21	09:07:00	1	4 ",5,3,0,0,9,17,3,0,0,0,0,62,17,0,1,0,10,0,10,0,0,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"64783	03 Jul 21	09:08:00	1	3 ",15,6,6,0,13,5,0,0,0,0,0,60,15,0,0,0,19,0,11,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64784	03 Jul 21	09:09:00	1	2 ",13,1,6,0,13,13,1,0,0,0,0,61,12,0,1,0,15,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64785	03 Jul 21	09:10:00	1	2 ",8,4,3,0,7,16,0,0,0,0,0,58,17,0,0,0,20,0,18,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64786	03 Jul 21	09:11:00	1	4 ",13,0,0,0,14,16,6,0,0,0,0,60,9,0,0,0,25,0,15,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64787	03 Jul 21	09:12:00	1	3 ",17,0,0,0,7,14,4,0,0,0,0,62,0,0,2,0,23,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64788	03 Jul 21	09:13:00	1	0 ",12,0,0,0,8,15,5,0,0,0,0,64,1,0,9,0,3,0,6,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"64789	03 Jul 21	09:14:00	1	0 ",16,0,0,0,10,13,0,0,0,0,0,61,10,0,1,0,16,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64790	03 Jul 21	09:15:00	1	0 ",8,0,1,0,6,17,2,0,0,0,0,58,17,0,0,0,21,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64791	03 Jul 21	09:16:00	1	0 ",1,4,3,0,1,8,2,0,0,0,0,57,4,0,2,0,16,0,14,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64792	03 Jul 21	09:17:00	1	1 ",0,0,0,0,0,12,0,0,0,0,0,54,13,0,0,0,15,0,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64793	03 Jul 21	09:18:00	1	0 ",0,0,1,0,0,14,0,0,0,0,0,62,16,0,0,0,10,0,1,0,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"64794	03 Jul 21	09:19:00	1	0 ",0,0,0,0,0,13,4,0,0,0,0,53,9,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64795	03 Jul 21	09:20:00	1	0 ",0,0,0,0,0,14,0,0,0,0,0,66,11,0,0,0,0,0,21,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"64796	03 Jul 21	09:21:00	1	0 ",0,0,0,0,0,8,0,0,0,0,0,61,15,0,0,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64797	03 Jul 21	09:22:00	1	3 ",0,0,0,0,0,13,0,0,0,0,0,65,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64798	03 Jul 21	09:23:00	1	4 ",0,0,0,0,0,12,4,0,0,0,0,59,14,0,0,0,13,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64799	03 Jul 21	09:24:00	1	3 ",0,0,0,0,0,2,1,0,0,0,0,67,9,0,0,0,14,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64800	03 Jul 21	09:25:00	1	5 ",7,0,0,0,25,14,7,0,0,0,0,64,0,0,0,0,18,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64801	03 Jul 21	09:26:00	1	6 ",1,0,3,0,21,15,2,0,0,0,0,58,0,0,0,0,14,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64802	03 Jul 21	09:27:00	1	3 ",0,0,1,0,15,16,1,0,0,0,0,59,0,0,0,0,18,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64803	03 Jul 21	09:28:00	1	4 ",1,0,1,0,0,8,1,0,0,0,0,65,2,0,2,0,14,0,19,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64804	03 Jul 21	09:29:00	1	1 ",0,0,3,0,0,4,2,0,0,0,0,51,11,0,0,0,0,0,5,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64805	03 Jul 21	09:30:00	1	0 ",19,0,3,0,20,0,0,0,0,0,0,59,14,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64806	03 Jul 21	09:31:00	1	6 ",16,0,3,0,25,0,0,0,0,0,0,67,17,0,0,0,18,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64807	03 Jul 21	09:32:00	1	3 ",11,0,0,0,12,0,0,0,0,0,0,64,17,0,1,0,20,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64808	03 Jul 21	09:33:00	1	0 ",18,0,1,0,0,0,2,0,0,0,0,59,13,0,5,0,16,0,17,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64809	03 Jul 21	09:34:00	1	0 ",16,0,1,0,8,0,5,0,0,0,0,66,17,0,0,0,15,0,26,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64810	03 Jul 21	09:35:00	1	0 ",16,5,1,0,18,0,3,0,0,0,0,64,18,0,0,0,16,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64811	03 Jul 21	09:36:00	1	0 ",10,2,0,0,7,0,1,0,0,0,0,58,12,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64812	03 Jul 21	09:37:00	1	0 ",0,0,1,0,0,0,0,0,0,0,0,56,8,0,0,0,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64813	03 Jul 21	09:38:00	1	0 ",0,0,9,0,0,0,7,0,0,0,0,66,12,0,0,0,14,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64814	03 Jul 21	09:39:00	1	0 ",0,0,6,0,0,0,0,0,0,0,0,68,19,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64815	03 Jul 21	09:40:00	1	0 ",0,0,3,0,0,0,0,0,0,0,0,61,18,0,0,0,0,0,14,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64816	03 Jul 21	09:41:00	1	0 ",0,0,0,0,0,0,0,0,0,0,0,63,16,0,0,0,0,0,2,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64817	03 Jul 21	09:42:00	1	0 ",0,0,0,0,0,0,2,0,0,0,0,66,18,0,2,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64818	03 Jul 21	09:43:00	1	0 ",0,0,3,0,11,0,0,0,0,0,0,60,17,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64819	03 Jul 21	09:44:00	1	0 ",0,0,9,0,26,0,0,0,0,0,0,58,8,0,1,0,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64820	03 Jul 21	09:45:00	1	0 ",0,0,10,0,16,0,1,0,0,0,0,60,11,0,0,0,19,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64821	03 Jul 21	09:46:00	1	0 ",4,4,2,0,5,0,0,0,0,0,0,66,14,0,0,0,1,0,8,0,0,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"64822	03 Jul 21	09:47:00	1	1 ",4,0,0,0,0,0,0,0,0,0,0,73,8,0,0,0,1,0,2,0,0,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"64823	03 Jul 21	09:48:00	1	0 ",2,0,0,0,0,0,0,0,0,0,0,60,1,0,0,0,0,0,19,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"64824	03 Jul 21	09:49:00	1	0 ",0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,3,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64825	03 Jul 21	09:50:00	1	0 ",0,0,0,0,4,0,0,0,0,0,0,61,3,0,1,0,5,0,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"64826	03 Jul 21	09:51:00	1	0 ",0,0,0,0,4,0,0,0,0,0,0,65,0,0,1,0,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64827	03 Jul 21	09:52:00	1	0 ",7,0,0,0,2,0,2,0,0,0,0,58,0,0,5,0,15,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"64828	03 Jul 21	09:53:00	1	0 ",22,0,0,0,23,1,0,0,0,0,0,61,0,0,0,0,16,0,18,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64829	03 Jul 21	09:54:00	1	0 ",12,0,0,0,11,0,0,0,0,0,0,53,0,0,3,0,0,0,14,0,0,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"64830	03 Jul 21	09:55:00	1	0 ",0,0,0,0,0,5,0,0,0,0,0,63,0,0,1,0,0,0,12,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"64831	03 Jul 21	09:56:00	1	1 ",0,0,0,0,5,10,2,0,0,0,0,54,0,0,1,0,0,0,3,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64832	03 Jul 21	09:57:00	1	1 ",0,0,0,0,8,15,1,0,0,0,0,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64833	03 Jul 21	09:58:00	1	2 ",0,0,0,0,8,14,1,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"64834	03 Jul 21	09:59:00	1	4 ",1,0,0,0,0,16,0,0,0,0,0,62,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64835	03 Jul 21	10:00:00	1	0 ",17,6,0,0,24,17,0,0,0,0,0,61,3,0,0,0,0,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64836	03 Jul 21	10:01:00	1	1 ",17,3,0,0,11,15,10,0,0,0,0,62,7,0,1,0,11,0,31,0,0,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"64837	03 Jul 21	10:02:00	1	4 ",6,0,0,0,4,15,5,0,0,0,0,64,11,0,0,0,14,0,32,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64838	03 Jul 21	10:03:00	1	4 ",0,0,0,0,0,4,0,0,0,0,0,63,10,0,0,0,9,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64839	03 Jul 21	10:04:00	1	0 ",0,0,0,0,0,11,0,0,0,0,0,66,11,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64840	03 Jul 21	10:05:00	1	4 ",0,0,4,0,0,13,6,0,0,0,0,64,9,0,0,0,15,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"64841	03 Jul 21	10:06:00	1	3 ",0,0,5,0,0,14,0,0,0,0,0,67,0,0,0,0,15,0,13,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64842	03 Jul 21	10:07:00	1	4 ",0,0,0,0,0,10,2,0,0,0,0,65,0,0,0,0,9,0,20,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64843	03 Jul 21	10:08:00	1	0 ",0,0,0,0,0,3,5,0,0,0,0,64,0,0,0,0,11,0,36,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64844	03 Jul 21	10:09:00	1	4 ",0,0,1,0,1,0,1,0,0,0,0,68,0,0,0,0,15,0,10,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64845	03 Jul 21	10:10:00	1	3 ",0,0,0,0,0,0,0,0,0,0,0,61,0,0,6,0,17,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64846	03 Jul 21	10:11:00	1	4 ",3,0,4,0,0,0,0,0,0,0,0,53,0,0,0,0,16,0,0,0,0,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"64847	03 Jul 21	10:12:00	1	1 ",0,0,9,0,0,0,0,0,0,0,0,67,1,0,0,0,9,0,4,1,0,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"64848	03 Jul 21	10:13:00	1	1 ",0,0,9,0,0,0,0,0,0,0,0,56,0,0,0,0,1,0,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"64849	03 Jul 21	10:14:00	1	4 ",0,0,1,0,0,0,1,0,0,0,0,64,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64850	03 Jul 21	10:15:00	1	5 ",0,0,0,0,0,0,0,0,0,0,0,65,5,0,0,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64851	03 Jul 21	10:16:00	1	0 ",0,0,0,0,0,0,0,0,0,0,0,63,9,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64852	03 Jul 21	10:17:00	1	0 ",2,0,0,0,0,0,2,0,0,0,0,62,10,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64853	03 Jul 21	10:18:00	1	0 ",1,0,0,0,6,0,1,0,0,0,0,56,8,0,0,0,0,0,0,0,0,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"64854	03 Jul 21	10:19:00	1	0 ",1,0,0,0,8,0,0,0,0,0,0,60,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64855	03 Jul 21	10:20:00	1	1 ",0,0,0,0,15,0,0,0,0,0,0,63,20,0,0,0,9,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64856	03 Jul 21	10:21:00	1	3 ",0,0,0,0,10,0,0,0,0,0,0,60,13,0,0,0,19,0,13,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64857	03 Jul 21	10:22:00	1	4 ",11,0,4,0,4,0,2,0,0,0,0,63,8,0,0,0,17,0,22,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64858	03 Jul 21	10:23:00	1	5 ",8,0,6,0,18,4,4,0,0,0,0,61,6,0,1,0,21,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64859	03 Jul 21	10:24:00	1	4 ",6,2,15,0,29,6,17,0,0,0,0,54,0,0,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64860	03 Jul 21	10:25:00	1	3 ",8,0,1,0,27,0,4,0,0,0,0,59,2,0,28,0,19,0,28,5,11,17,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
"64861	03 Jul 21	10:26:00	1	1 ",11,3,18,0,30,9,26,0,0,0,0,54,7,0,32,0,13,0,17,11,16,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"64862	03 Jul 21	10:27:00	1	1 ",8,1,19,0,33,16,25,0,0,0,0,53,16,0,32,0,10,0,15,11,14,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"64863	03 Jul 21	10:28:00	1	3 ",5,0,4,0,32,0,16,0,0,0,0,57,20,0,20,0,11,0,27,13,13,13,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"64864	03 Jul 21	10:29:00	1	1 ",5,0,1,0,26,0,6,0,0,0,0,72,21,0,24,0,18,0,34,20,16,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
"64865	03 Jul 21	10:30:00	1	1 ",5,3,0,0,31,0,12,0,0,0,0,62,12,0,24,0,23,0,20,8,14,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"64866	03 Jul 21	10:31:00	1	0 ",9,2,9,0,1,11,8,0,0,0,0,64,14,0,0,0,24,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64867	03 Jul 21	10:32:00	1	0 ",0,0,2,0,5,0,0,0,0,0,0,65,15,0,0,0,17,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64868	03 Jul 21	10:33:00	1	0 ",0,0,0,0,17,0,1,0,0,0,0,67,16,0,2,0,14,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64869	03 Jul 21	10:34:00	1	0 ",0,2,0,0,16,0,1,0,0,0,0,61,3,0,0,0,19,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64870	03 Jul 21	10:35:00	1	1 ",0,0,0,0,12,0,1,0,0,0,0,60,0,0,0,0,15,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64871	03 Jul 21	10:36:00	1	3 ",2,0,0,0,30,0,0,0,0,0,0,58,5,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64872	03 Jul 21	10:37:00	1	0 ",3,0,0,0,4,0,0,0,0,0,0,63,8,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64873	03 Jul 21	10:38:00	1	4 ",0,0,0,0,8,0,0,0,0,0,0,75,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64874	03 Jul 21	10:39:00	1	2 ",0,0,0,0,7,0,0,0,0,0,0,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64875	03 Jul 21	10:40:00	1	2 ",0,0,0,0,1,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64876	03 Jul 21	10:41:00	1	0 ",0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64877	03 Jul 21	10:42:00	1	2 ",1,0,0,0,14,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64878	03 Jul 21	10:43:00	1	0 ",0,0,0,0,12,0,0,0,0,0,0,61,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64879	03 Jul 21	10:44:00	1	0 ",0,0,3,0,19,1,0,0,0,0,0,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
